trial_id,avg_lead_time,max_delay,scenario
55,4.984330653635676,15.023578474397342,Southeast Asia's Megafire
56,5.607459682377093,14.95350934931156,Southeast Asia's Megafire
57,7.207824132500245,21.15840559953545,Southeast Asia's Megafire
58,6.739240787489817,18.891821234404,Southeast Asia's Megafire
59,6.872944321577745,22.37877437164819,Southeast Asia's Megafire
60,5.173110213564643,26.934486957660617,Southeast Asia's Megafire
61,6.1403686290928325,17.314166680410374,Southeast Asia's Megafire
62,5.873145463366628,25.35106138886311,Southeast Asia's Megafire
63,5.222106893537892,15.824625322314724,Southeast Asia's Megafire
64,5.194098613623589,17.30806147348447,Southeast Asia's Megafire
65,4.60531372394186,11.632522996466589,Southeast Asia's Megafire
66,2.5522655090914155,12.913933555685947,Southeast Asia's Megafire
67,3.0402465868667563,13.165877456629875,Southeast Asia's Megafire
68,6.116280362016375,23.869343747536078,Southeast Asia's Megafire
69,4.214727358638231,11.91199424535305,Southeast Asia's Megafire
70,7.038949414527522,20.42550132198312,Southeast Asia's Megafire
71,3.6397384666040073,10.717335925143296,Southeast Asia's Megafire
72,6.849879431179029,20.30746602993988,Southeast Asia's Megafire
73,6.004164938680632,20.693910369665346,Southeast Asia's Megafire
74,7.822150082033902,26.349729387991033,Southeast Asia's Megafire
75,5.845681798804081,16.4503912937153,Southeast Asia's Megafire
76,1.9934347572808997,8.508750965864657,Southeast Asia's Megafire
77,6.175710855400548,30.252682952374407,Southeast Asia's Megafire
78,3.61158293224276,16.193426374443796,Southeast Asia's Megafire
79,2.8952907363314018,12.743195540028527,Southeast Asia's Megafire
80,5.687032300429472,21.118403789552517,Southeast Asia's Megafire
81,4.491716781248904,15.191615052056822,Southeast Asia's Megafire
82,6.325700284000173,22.04588872482457,Southeast Asia's Megafire
83,2.4446335637365846,9.15551167097125,Southeast Asia's Megafire
84,5.880246720726369,17.564122312963324,Southeast Asia's Megafire
85,6.590190010610433,20.80581543558197,Southeast Asia's Megafire
86,5.064533746658414,13.234226032030183,Southeast Asia's Megafire
87,6.489031984069279,13.010413784813801,Southeast Asia's Megafire
88,2.302392681277092,9.080333607482995,Southeast Asia's Megafire
89,9.433883233048686,22.419430692178906,Southeast Asia's Megafire
90,5.318210918812902,20.25958331423039,Southeast Asia's Megafire
91,6.001852343834625,21.488463789191336,Southeast Asia's Megafire
92,10.320750222365325,28.151310680032253,Southeast Asia's Megafire
93,6.406618170322248,15.590297537763098,Southeast Asia's Megafire
94,4.078472312204865,15.471624510259755,Southeast Asia's Megafire
95,3.668410161280127,16.821849818211888,Southeast Asia's Megafire
96,5.310517248679823,14.176807703539943,Southeast Asia's Megafire
97,4.030683958597277,13.941123192287847,Southeast Asia's Megafire
98,8.162560639912616,21.2484020706243,Southeast Asia's Megafire
99,6.906310730217071,21.656909050029263,Southeast Asia's Megafire
100,5.2229834025309385,23.253826949184344,Southeast Asia's Megafire
101,7.192489833676175,15.385561506799787,Southeast Asia's Megafire
102,1.9395643324128033,7.542179462853153,Southeast Asia's Megafire
103,4.829053138171811,25.376480215504813,Southeast Asia's Megafire
104,3.9202351852197386,18.459453550740513,Southeast Asia's Megafire
105,3.3056717645646496,16.472559433747186,Southeast Asia's Megafire
106,5.212689691390023,22.843368442493727,Southeast Asia's Megafire
107,8.95822194355775,24.52523102605135,Southeast Asia's Megafire
108,5.455417854722836,18.30485470042073,Southeast Asia's Megafire
109,3.9880746412042902,10.997190684830723,Southeast Asia's Megafire
110,5.134149731608728,13.15673023714262,Southeast Asia's Megafire
111,6.363660884265018,17.397468524585506,Southeast Asia's Megafire
112,8.862334442495523,16.56000875754571,Southeast Asia's Megafire
113,6.164154139079448,22.837547143556783,Southeast Asia's Megafire
114,7.1608829441042685,25.5733791692642,Southeast Asia's Megafire
115,5.6232454620656585,22.66100106280645,Southeast Asia's Megafire
116,4.681438605404942,15.677860999780583,Southeast Asia's Megafire
117,7.396457981789097,26.551304354124547,Southeast Asia's Megafire
118,5.79595331042245,15.47814770318029,Southeast Asia's Megafire
119,5.018982409442624,17.024054166718297,Southeast Asia's Megafire
120,3.0019325786840745,10.047620380924279,Southeast Asia's Megafire
121,7.6566723518353905,23.512936355444864,Southeast Asia's Megafire
122,6.551433184831443,19.977479793902496,Southeast Asia's Megafire
123,6.0417909789943485,15.519089456628544,Southeast Asia's Megafire
124,6.687640373059938,18.029405007915365,Southeast Asia's Megafire
125,7.299115939827977,21.588399622058382,Southeast Asia's Megafire
126,5.976169082210776,21.54079227075023,Southeast Asia's Megafire
127,3.2692966211240537,11.036580884309824,Southeast Asia's Megafire
128,4.4224654345560666,12.821468033748864,Southeast Asia's Megafire
129,7.095191884831297,17.938322701309637,Southeast Asia's Megafire
130,4.454696788136561,11.606930885385841,Southeast Asia's Megafire
131,5.102966019195335,14.162553479672805,Southeast Asia's Megafire
132,5.921558664117951,27.12040782873403,Southeast Asia's Megafire
133,6.890751599860512,15.472799718377576,Southeast Asia's Megafire
134,10.522802950920264,23.797676489268746,Southeast Asia's Megafire
135,5.606306322270091,17.007695363820158,Southeast Asia's Megafire
136,4.210306020479625,13.986161203413577,Southeast Asia's Megafire
137,6.4091236403522265,16.787125526662606,Southeast Asia's Megafire
138,4.65054833035599,16.42094667352297,Southeast Asia's Megafire
139,4.7785472236991335,16.314185281846218,Southeast Asia's Megafire
140,7.311896220383843,18.94812723913025,Southeast Asia's Megafire
141,6.706575870581401,20.974774755899745,Southeast Asia's Megafire
142,4.0001597582080155,12.159322133526809,Southeast Asia's Megafire
143,5.52263001464152,18.804041742691922,Southeast Asia's Megafire
144,5.110629447467163,16.023626712003534,Southeast Asia's Megafire
145,5.3584219755692475,19.10487700722638,Southeast Asia's Megafire
146,7.63750702080995,18.825655791267092,Southeast Asia's Megafire
147,5.756216650782067,18.62323943780793,Southeast Asia's Megafire
148,6.629405367071635,17.342819155807003,Southeast Asia's Megafire
149,6.0717785300193015,18.667262265126013,Southeast Asia's Megafire
150,6.602966910917165,21.94346236681421,Southeast Asia's Megafire
151,4.502959497732868,16.73699512749731,Southeast Asia's Megafire
152,4.287316705485297,16.01883881012489,Southeast Asia's Megafire
153,5.2481708055843495,15.307859373861719,Southeast Asia's Megafire
154,5.10973811127331,11.653615063091602,Southeast Asia's Megafire
155,4.119394216838746,9.128155270249643,Southeast Asia's Megafire
156,3.6685306563165168,14.76570927026615,Southeast Asia's Megafire
157,4.513863544064778,13.481271060996514,Southeast Asia's Megafire
158,6.266205324636652,19.344782633628586,Southeast Asia's Megafire
159,7.280289678171819,23.689518399561564,Southeast Asia's Megafire
160,4.964151627705395,29.690109790503037,Southeast Asia's Megafire
161,3.9152487481811287,15.42772541703411,Southeast Asia's Megafire
162,5.411705877398156,19.207920536394816,Southeast Asia's Megafire
163,7.984063546647737,21.210867747518314,Southeast Asia's Megafire
164,5.856333376072817,20.81160710036179,Southeast Asia's Megafire
165,4.902113413359628,16.330087556619308,Southeast Asia's Megafire
166,2.613197387509699,9.453849015925353,Southeast Asia's Megafire
167,4.153965593689923,20.127042163546143,Southeast Asia's Megafire
168,7.429529977089904,17.921258512980167,Southeast Asia's Megafire
169,3.880913830863513,18.889826889709237,Southeast Asia's Megafire
